state,name,id,type,heatInput,load,co2Mass,so2Mass,noxMass,heatRate,co2Rate
TX,Tenaska Frontier Generating Station,55062,Oil,31619804.94,4407576.41,1704711201.758685,8605.556910000001,549114.544575,7.173966370330038,386.76838316200286
MS,Batesville Generation Facility,55063,Gas,30784105.16,3933129.68,1659649739.77086,8378.760660000002,363507.21512999997,7.826872659840699,421.9666969564197
TX,Blackhawk Station,55064,Gas,18006645.09,1846854.67,968791761.892035,52560.48453,395374.80981000006,9.749898236443261,524.5630734399015
TX,Mustang Station,55065,Gas,11449468.77,1248862.43,617271477.9093449,3116.180475,228821.99410500002,9.167918335088357,494.2669929700303
ME,Maine Independence Station,55068,Gas,4942938.041,428546.36,266488970.29257002,1345.3553550000001,36564.091425,11.534196769283026,621.8439710760116
AR,Pine Bluff Energy Center,55075,Gas,12823073.69,1873136.3,691323772.92426,3489.9406950000002,281972.14888500003,6.845777154604286,369.0728608079722
MS,Red Hills Generation Facility,55076,Coal,34271193.85,22031465.25,3381647753.5875,2615473.322025,1661947.497855,1.5555567213124875,153.4917317216339
NV,Desert Star Energy Center,55077,Gas,11399981.74,1557967.36,614602079.69655,3102.5727,60657.110655000004,7.3172147457569325,394.4897020798625
MA,Millennium Power,55079,Oil,8225659.276,768235.62,443466774.092685,2238.93258,55274.78205,10.70720891072455,577.2535958338992
TN,Brownsville Combustion Turbine Plant,55081,Gas,4638563.145,394709.93,250078318.41480002,1261.894335,146759.853375,11.751827842284078,633.5749354337248
TX,Gregory Power Facility,55086,Gas,6337173.846,509599.65,341653551.22821003,1750.86705,81077.845005,12.43559301110195,670.435215621145
MI,Zeeland Generating Station,55087,Gas,35640758.25,4394264.09,1921495483.2216303,9699.622019999999,268736.31973499997,8.110745626578852,437.27355567781325
MI,Dearborn Industrial Generation,55088,Gas,39648385.55,3234525.75,1754345083.891875,696052.20621,488378.508825,12.257866721265087,542.3809298447771
LA,Taft Cogeneration Facility,55089,Gas,44332194.11,3709720.15,2390085021.3306303,12066.467685000001,587879.4668099999,11.95027989105863,644.2763671353027
TX,Midlothian Energy,55091,Oil,19676094.04,2627331.68,1060792642.278705,5355.113055,137136.434895,7.48900269797683,403.75284565468525
TX,Midlothian Energy,55091,Gas,38341652.85,5090368.58,2067102998.458155,10434.44187,275347.884015,7.532195802214385,406.0812033493565
IN,Portside Energy,55096,Gas,1450915.1,93847.75,,,24748.913985,15.460307785748727,
TX,Lamar Power Plant,55097,Gas,39350321.02,5576822.57,2121482357.1616802,10709.318925,557198.47011,7.056046794761126,380.41058874169636
TX,Frontera Generation Facility,55098,Gas,23671118.37,3484029.2,1276180523.8082552,6442.82787,204162.891435,6.794179098728564,366.29443972750147
ME,Rumford Power,55100,Gas,3194788.199,438778.16,172240243.32609,869.08323,28137.249959999997,7.281101226642639,392.54516069370914
MI,Kalamazoo River Generating Station,55101,Gas,1329660.064,106326.74,71685979.145955,361.96681500000005,30088.604895000004,12.505415514479235,674.2046181981597
MI,Livingston Generating Station,55102,Gas,221162.696,13810.91,11923452.691305,59.874210000000005,28529.15388,16.013622273984844,863.3357752172016
OR,Klamath Cogeneration Project,55103,Gas,18189660.78,2496088.25,980655403.87629,4950.508545,63222.62983500001,7.287266698202679,392.8768960297337
RI,Rhode Island State Energy Center,55107,Gas,23097219.13,3369603.92,1245234989.2407,6286.79205,67602.51901500001,6.854579849254211,369.5493650899777
IL,"Rocky Road Power, LLC",55109,Gas,217348.991,18174.06,11718200.270685002,59.874210000000005,9055.52067,11.959297537259149,644.776140866983
OH,Madison Generating Station,55110,Gas,8314789.222,672349.82,448244251.613895,2263.426575,134065.61367,12.366760538435187,666.6830841330411
IN,Vermillion Generating Station,55111,Gas,6066461.585,485385.42,327060474.43504506,1651.0767,92248.921095,12.498236113066602,673.8160252836706
CA,Calpine Sutter Energy Center,55112,Gas,19356160.08,2888287.15,1043542448.743275,5268.023295000001,72575.70718499999,6.701605164154125,361.30148927307147
NC,Rockingham County Combustion Turbine,55116,Oil,15231302.85,1434290.61,826276164.467685,4087.7756100000006,337484.613405,10.61939801028189,576.0869929056322
LA,R S Cogen LLC,55117,Gas,28716797.0,2876858.93,1548197599.17066,7816.305960000001,797883.72246,9.981996927461438,538.1555497998158
TX,SRO Cogen Limited Partnership,55120,Gas,25023430.8,3335394.08,1493596460.950185,6811.14498,204149.28366000002,7.50239108177586,447.80209628188373
TX,Magic Valley Generating Station,55123,Gas,17516132.23,2613391.66,944336594.410035,4767.257175,140162.804055,6.702452027416357,361.3452238575044
AZ,Griffith Energy Project,55124,Gas,21579467.07,3057222.34,1163411502.575835,5873.1156900000005,92658.06153,7.058520666835112,380.5452705725796
CT,Milford Power Company LLC,55126,Oil,27209917.0,3788252.55,1466978169.80271,7406.25834,78562.22099999999,7.182709347084054,387.2440262206674
CO,Manchief Generating Station,55127,Gas,2353688.625,224855.49,126894898.65777,640.47261,71750.16883499999,10.467561299036996,564.3397839998036
GA,Walton County Power,55128,Gas,7773434.453,763507.21,419087940.785325,2115.5554199999997,175823.33922,10.181219445196858,548.8984718105347
AZ,Desert Basin Generating Station,55129,Gas,11082733.86,1444859.16,597497846.7845099,3016.390125,64440.97929,7.670459631511767,413.5336255088765
IL,Kendall Energy Facility,55131,Gas,38951150.6,5307113.72,2099969474.5835853,10600.456725,257768.45308500004,7.339422641955372,395.6895565794632
TX,Tenaska Gateway Generating Station,55132,Oil,28969738.16,4044011.34,1561837522.085505,7885.25202,464592.11812500004,7.163614471961397,386.20997588139926
WI,Neenah Energy Facility,55135,Gas,5665507.8,500934.38,303237109.596,1536.7713899999999,124250.779155,11.309880148373924,605.3429784475964
TX,"Rio Nogales Power Project, LP",55137,Gas,32064804.26,4864312.44,1728707178.50205,8727.1197,265396.97175,6.591847184059583,355.38571993990786
AL,Walton Discover Power Facility,55138,Gas,1860.649,144.29,,0.0,211.37410500000001,12.89520410284843,
TX,Wolf Hollow Generating Station,55139,Gas,18550864.75,2511692.6,1000125896.41182,5048.484525,231414.72883500002,7.385802207642766,398.18801728038693
GA,Hawk Road Energy Facility,55141,Gas,9065388.5,801084.54,488739414.23354995,2467.5432,181226.53308,11.316394272195042,610.0971743051613
TX,Hays Energy Facility,55144,Gas,26438254.42,3587661.07,1425358418.01936,7194.8842349999995,180104.34523500002,7.369217410495246,397.29461345671655
OK,"Green Country Energy, LLC",55146,Gas,23514331.67,3243921.33,1267719474.211275,6400.190175,351057.00818999996,7.2487367226011,390.7984643423135
IN,Worthington Generation,55148,Gas,809088.539,78355.65,43619925.064755,220.445955,31842.1935,10.325848091362909,556.691509351974
CT,Lake Road Generating Company,55149,Oil,40563693.31,3727576.74,2186896326.83721,11040.44145,121151.835195,10.882054519419498,586.680430578395
CA,La Paloma Generating Plant,55151,Gas,12905088.55,1732252.03,695751986.9420251,3513.5275050000005,51549.88044,7.449890851044349,401.645935402382
TX,Guadalupe Generating Station,55153,Gas,47352017.74,6436607.79,2552878266.4436703,12887.47011,717443.6285100001,7.356672844594746,396.6185838462701
TX,Lost Pines 1,55154,Gas,22311063.81,2061545.16,1202849507.092845,6072.69639,190018.062915,10.82249578757712,583.4698799869342
KY,Bluegrass Generating Station,55164,Oil,2313466.264,207266.01,127437743.64681002,645.91572,57667.93608,11.161821776759247,614.8511453798432
LA,Calcasieu Plant,55165,Gas,1834477.511,160468.45,98902022.654595,498.95175,74399.149035,11.432013651281606,616.3331337380962
SC,Broad River Energy Center,55166,Oil,12331039.33,1206504.58,665676762.1185901,4181.215665,195808.62477000002,10.220466241412858,551.7399379607743
TX,Bastrop Clean Energy Center,55168,Gas,20497609.91,2954741.29,1105079239.4562602,5578.280565,239067.741495,6.937192768575688,374.00202961805167
NH,Granite Ridge Energy,55170,Gas,24586412.05,2315239.88,1325521997.53632,6691.39656,126232.07119499998,10.619379988392392,572.5203720732039
TX,Bosque County Power Plant,55172,Gas,32597175.43,4272010.81,1757405187.633285,8872.2693,254895.39819,7.63040565199319,411.37657786808956
LA,Acadia Power Station,55173,Gas,37892438.81,5541312.04,2042883967.6029148,10312.87908,166064.750175,6.83817091267793,368.66430781308514
TX,Eastman Cogeneration Facility,55176,Gas,23082886.61,2332820.42,1244471096.8330052,6283.16331,295149.01101,9.894840773898919,533.4620214071194
AZ,"South Point Energy Center, LLC",55177,Gas,13013877.57,1739088.88,701614367.91192,3542.557425,53534.80122,7.483158405336938,403.43790129456755
MO,Dogwood Energy Facility,55178,Gas,13634120.37,1873662.29,735049233.54162,3710.38665,103015.39267500001,7.276722407643695,392.30614687859253
ID,"Rathdrum Power, LLC",55179,Gas,11809766.07,1679779.29,636700638.1890899,3214.1564550000003,65663.86467000001,7.030546298734282,379.038271265441
CA,Sunrise Power Company,55182,Gas,19679548.62,2895608.22,1060979713.80474,5356.020240000001,50803.267185,6.796343678013181,366.40996750753106
IL,Nelson Energy Center,55183,Gas,19067343.58,2775453.36,1027972918.8394351,5189.0982,152566.74456,6.869992432515601,370.3801813623109
TX,Channelview Cogeneration Facility,55187,Gas,57276863.05,8252028.01,3087950983.376385,15589.067040000002,275048.51296500006,6.94094384805657,374.2051020227191
IL,Cordova Energy Company,55188,Gas,2559258.895,367799.85,137980126.01685,696.71808,16013.62962,6.958292383751652,375.15003341314576
FL,Osceola,55192,Oil,143782.308,13759.11,7771823.050710001,501.6733050000001,9209.742119999999,10.449971546124711,564.8492562898327
PA,Ontelaunee Energy Center,55193,Gas,29595626.08,4201962.83,1595577702.641325,8054.895614999999,88384.312995,7.043286025450158,379.7219935525524
PA,Springdale Generating Station (55196),55196,Gas,1611111.994,162319.19,86860275.760845,438.17035500000003,55423.560390000006,9.925579310739536,535.1201897991544
MS,Caledonia,55197,Gas,32965700.07,4789371.71,1777274748.12876,8972.059650000001,153092.91186000002,6.883094916431116,371.08724395266455
KY,Riverside Generating Company,55198,Gas,7274930.424,658298.54,392211214.40379,1979.47767,181425.206595,11.051111284554876,595.795358142204
IL,Elwood Energy Facility,55199,Gas,1802628.115,158750.45,97184031.08181,489.8799,28399.426425,11.355105544582708,612.1811376396728
CO,Arapahoe Combustion Turbine Facility,55200,Gas,2087372.022,249423.92,112535664.2205,567.89781,27234.600885000003,8.368772417657457,451.1823253379227
IL,"Gibson City Energy Center, LLC",55201,Oil,297453.839,24511.66,16037142.948015003,80.739465,9778.547115,12.135197656951833,654.2658860319947
IL,Pinckneyville Power Plant,55202,Gas,334609.753,35021.82,18041667.995865,91.62568500000002,14114.891414999998,9.554322219690468,515.1550660663837
IL,Kinmundy Power Plant,55204,Oil,30602.029,2361.67,1649845.649955,9.071850000000001,1157.56806,12.957792155550944,698.5927966036745
TX,Corpus Christi Energy Center,55206,Gas,20614071.28,2656478.89,1111351547.3905501,5610.03204,358416.09291,7.759922865413773,418.3551209738957
CO,Valmont Combustion Turbine Facility,55207,Gas,92909.335,7894.38,5009438.375415,25.401180000000004,4423.4340600000005,11.769047727623956,634.5575428868385
NM,Afton Generating Station,55210,Oil,6751802.888,881308.96,364009228.629375,1837.95681,66701.68431000001,7.661107732298558,413.03248366994364
MA,Bellingham Power Generation LLC,55211,Gas,17508659.81,1552838.88,943938899.92818,4765.442805000001,72030.489,11.27525851877176,607.8794858151542
MA,Blackstone Power Generation LLC,55212,Gas,19397318.63,1774563.96,1045770568.5852599,5279.8167,70369.433265,10.930752042321426,589.3112855651931
TX,Odessa Ector Generating Station,55215,Gas,40971174.86,6059299.28,2208864566.3901296,11151.11802,533510.962575,6.761701801928489,364.5412554024117
IL,"Morris Cogeneration, LLC",55216,Gas,7683432.048,606422.06,,2040.2590650000004,128256.90811499998,12.670106440389057,
CA,"Los Medanos Energy Center, LLC",55217,Gas,27356121.98,4006336.86,1474845093.964155,7445.267295000001,92160.016965,6.828213137324654,368.1280794656281
MS,Hinds Energy Facility,55218,Gas,21465505.91,3099679.54,1157264823.4347153,5842.2714000000005,101967.59400000001,6.925072618958539,373.3498281034288
MS,Attala Generating Plant,55220,Gas,23798736.28,3364207.23,1283062684.13724,6477.300899999999,119198.66589,7.074099380019465,381.3863405011587
AR,Oswald Generating Station,55221,Gas,7495860.456,956093.76,404124822.323475,2039.3518800000004,335200.321575,7.840089298355006,422.683254750533
IL,Lincoln Generating Facility,55222,Gas,29214.857,1982.71,1575071.833515,9.071850000000001,359.24526000000003,14.734810940581326,794.4035353203444
TX,"Ennis Power Company, LLC",55223,Gas,10846116.97,1449290.77,584746282.966545,2951.97999,138392.88611999998,7.48374114740274,403.47064582943904
IN,Wheatland Generating Facility LLC,55224,Gas,830128.852,62342.43,44752920.20466,226.79625000000001,68368.18315499999,13.315631937991508,717.8565257186799
OK,Oneta Energy Center,55225,Gas,30918940.91,4178487.66,1666921038.919965,8415.048060000001,514536.28111499996,7.399553002389386,398.9292716781566
TX,Freestone Power Generation,55226,Gas,45099975.34,6550737.27,2431464138.66399,12274.21305,628087.72038,6.884717472419712,371.1741195604369
OH,Greenville Electric Gen Station,55228,Oil,2092899.2,201340.39,112102846.257,674.038455,85491.30003,10.3948303666244,556.7827014589571
IN,Montpelier Electric Gen Station,55229,Oil,3793460.0,382381.14,203530039.179,6448.27098,299667.699495,9.92062526933206,532.2700779097003
TX,Jack County Generation Facility,55230,Gas,39837903.19,5661690.23,2147772069.5308948,10841.767935,223876.02148500003,7.036397537065533,379.3517451997536
PA,Liberty Electric Power Plant,55231,Gas,26275202.27,2471740.63,1416564170.2581,7151.339355,100052.526465,10.63024249028912,573.1038900542328
KY,Marshall County,55232,Oil,5363404.789,452298.68,289324364.40018,1529.51391,65354.514585000004,11.858104005521307,639.6754560508114
PA,Handsome Lake Energy,55233,Gas,981024.5,92103.63,52523562.10050001,267.619575,172527.536115,10.651312005835166,570.2659287207248
MO,Audrain Power Plant,55234,Gas,2911973.396,243912.61,156992256.07365,792.87969,32649.58815,11.938593072330292,643.6414094115512
IL,"Lee County Generating Station, LLC",55236,Gas,1056499.056,76443.59,56959400.101004995,285.76327499999996,15194.441565,13.820636314961138,745.1167599664667
IL,Shelby County,55237,Gas,1324131.0,135096.44,70835000.607,392.811105,81193.96468500001,9.801375965199378,524.329142995922
IL,Rockford Energy Center,55238,Gas,813776.569,79851.02,43871905.67754,221.35314,14585.72043,10.191185647972937,549.4219820553325
NJ,"Red Oak Power, LLC",55239,Gas,22627104.77,2103439.48,1219885792.75557,6157.971780000001,110710.13584500001,10.75719315204638,579.9481298865655
AL,Hog Bayou Energy Center,55241,Gas,11627138.59,1520476.28,626851812.359325,3164.2612799999997,46689.18321,7.647037144176955,412.27332553936657
FL,Santa Rosa Energy Center,55242,Gas,9830473.428,1365616.63,529988489.3187149,2675.288565,137829.52423500002,7.198560131769924,388.09463628069244
NY,Astoria Gas Turbine Power,55243,Oil,696756.2,51278.38,39595177.947,26285.685375000005,153590.956425,13.58771864477778,772.1612489903152
GA,Doyle Energy Facility,55244,Gas,1668896.943,137801.57,89976056.16726,454.499685,44894.77128,12.110870311564664,652.9392674354872
OH,Darby Electric Generating Station,55247,Oil,4144908.8,349857.01,226228533.62700003,6118.05564,271779.92541,11.847436757091131,646.6314155803253
OH,Tait Electric Generating Station,55248,Oil,9820134.5,788853.92,527024589.82500005,18462.121935,374868.80006999994,12.448609623439532,668.0889534338627
IL,University Park Energy,55250,Gas,845937.8,80837.17,45269257.248,264.89802000000003,83602.54086000001,10.464713200622931,560.0054683755011
TN,Gleason Combustion Turbine Plant,55251,Gas,7957364.096,731715.39,428999659.93677,2165.4505950000002,275605.524555,10.874944281273077,586.2930666755144
IL,Crete Energy Park,55253,Gas,305739.201,23797.11,16482783.064305,83.46101999999999,4040.6019899999997,12.847744999287729,692.6380163097535
IN,"Whiting Clean Energy, Inc.",55259,Gas,23799374.8,2038125.47,1283022510.3567,6477.300899999999,87427.23282,11.677090125368975,629.5110527992665
OH,AMP-Ohio Gas Turbines Bowling Green,55262,Gas,15773.6,805.42,844770.6720000001,3.62874,1073.199855,19.584316257356413,1048.8573315785554
OH,AMP-Ohio Gas Turbines Galion,55263,Gas,13300.1,960.71,713228.8470000001,3.62874,904.463445,13.844032017986697,742.3976506958396
OH,AMP-Ohio Gas Turbines Napoleon,55264,Gas,16598.1,784.04,889132.0185000001,4.535925000000001,1129.4453250000001,21.169965818070505,1134.039103234529
GA,Edward L Addison Generating Plant,55267,Oil,4197357.864,376131.62,228453668.83033502,1205.648865,70841.16946500001,11.159279467118452,607.3769305285608
MS,Southaven Combined Cycle Plant,55269,Gas,32238601.23,4784621.81,1738070445.35397,8774.29332,168834.38598000002,6.737962269582181,363.26182389616497
MI,Jackson Generating Station,55270,Gas,18778822.24,2297579.85,1012415049.8915849,5111.08029,507315.08851500007,8.173305593709832,440.64411945969357
AL,Tenaska Lindsay Hill Generating Station,55271,Oil,22371540.78,3078625.05,1206134672.546535,6088.1185350000005,77967.10764,7.266731224706953,391.77706052464396
WV,Ceredo Generating Station,55276,Gas,4847923.9,388646.09,259494735.42150003,1338.0978750000002,76578.207405,12.473877969542933,667.6890417744844
IL,Aurora,55279,Gas,3529728.304,357840.7,190292011.919745,960.708915,81398.98849500001,9.86396545725514,531.7785593414751
